ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359031","Hosts & hostesses, restaurant, lounge, & coffee shop",2015,"2015","01000US","United States","true","true",4038,1559.157449995633,10917.29965329371,3994.029270918211,45,"hosts-hostesses-restaurant-lounge-coffee-shop","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434171","Receptionists & information clerks",2015,"2015","01000US","United States","true","true",26469,3978.149719798435,22824.529071744306,2005.0695899341122,242,"receptionists-information-clerks","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2015,"2015","01000US","United States","true","true",5997,1899.5193962667104,18934.346506586626,4800.723265719603,55,"cleaners-of-vehicles-equipment","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292010","Clinical laboratory technologists & technicians",2015,"2015","01000US","United States","true","true",7657,2145.8320135788704,49928.10839754473,9860.41558474343,74,"clinical-laboratory-technologists-technicians","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131161","Market research analysts & marketing specialists",2015,"2015","01000US","United States","true","true",4199,1589.897272129628,71762.27697070732,18249.053659720914,45,"market-research-analysts-marketing-specialists","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513092","Food batchmakers",2015,"2015","01000US","United States","true","true",2980,1339.6309867516597,19161.841946308727,5003.526095323734,21,"food-batchmakers","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434181","Reservation & transportation ticket agents & travel clerks",2015,"2015","01000US","United States","true","true",2717,1279.2025825991864,42717.82296650718,14213.408284111947,24,"reservation-transportation-ticket-agents-travel-clerks","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","517042","Woodworking machine setters, operators, & tenders, except sawing",2015,"2015","01000US","United States","true","true",493,545.0866215349149,24075.827586206895,18513.50122931499,5,"woodworking-machine-setters-operators-tenders-except-sawing","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","3590XX","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",2015,"2015","01000US","United States","true","true",6308,1948.0580217869137,12163.132054533926,2503.7478397385107,45,"miscellaneous-food-preparation-serving-related-workers-including-dining-room-cafeteria-attendants-bartender-helpers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","259041","Teacher assistants",2015,"2015","01000US","United States","true","true",25927,3937.5376821890763,18383.435530528022,2067.982021006203,282,"teacher-assistants","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","193051","Urban & regional planners",2015,"2015","01000US","United States","true","true",1072,803.7131070689408,81359.23880597015,26597.68410923356,11,"urban-regional-planners","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434199","Information & record clerks, all other",2015,"2015","01000US","United States","true","true",1813,1045.0892965326834,40726.758963044675,14425.701109883516,18,"information-record-clerks-all-other","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519111","Packaging & filling machine operators & tenders",2015,"2015","01000US","United States","true","true",3323,1414.553753726548,25725.24495937406,10969.123674120383,32,"packaging-filling-machine-operators-tenders","Washington","04000US53","washington"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371011","Firstline supervisors of housekeeping & janitorial workers",2015,"2015","01000US","United States","true","true",3408,1432.512549924746,44754.033744131455,10726.089640725182,32,"firstline-supervisors-of-housekeeping-janitorial-workers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292021","Dental hygienists (Legacy)",2015,"2015","01000US","United States","true","true",5604,1836.3348618499342,59972.67576730906,8405.921390651993,57,"dental-hygienists","Washington","04000US53","washington"
